lead_length_um,physical_mode,terminal_label,frequency_ghz,zpi_real_ohm,zpi_imag_ohm
300,seam:1,o1,3.0,68.10108370059918,0.0
300,seam:1,o1,3.0002500125006253,68.10107703428528,0.0
300,seam:1,o1,3.00050002500125,68.10107036741722,0.0
300,seam:1,o1,3.000750037501875,68.101063699995,0.0
300,seam:1,o1,3.0010000500025003,68.10105703201859,0.0
300,seam:1,o1,3.001250062503125,68.10105036348801,0.0
300,seam:1,o1,3.0015000750037504,68.10104369440326,0.0
300,seam:1,o1,3.0017500875043748,68.10103702476435,0.0
300,seam:1,o1,3.002000100005,68.10103035457126,0.0
300,seam:1,o1,3.0022501125056253,68.10102368382401,0.0
300,seam:1,o1,3.00250012500625,68.10101701252259,0.0
300,seam:1,o1,3.0027501375068755,68.10101034066699,0.0
300,seam:1,o1,3.0030001500075003,68.10100366825722,0.0
300,seam:1,o1,3.003250162508125,68.1009969952933,0.0
300,seam:1,o1,3.0035001750087504,68.10099032177519,0.0
300,seam:1,o1,3.0037501875093757,68.10098364770295,0.0
300,seam:1,o1,3.0040002000100006,68.10097697307651,0.0
300,seam:1,o1,3.0042502125106254,68.10097029789588,0.0
300,seam:1,o1,3.0045002250112507,68.10096362216113,0.0
300,seam:1,o1,3.0047502375118755,68.1009569458722,0.0
300,seam:1,o1,3.005000250012501,68.1009502690291,0.0
300,seam:1,o1,3.005250262513125,68.10094359163183,0.0
300,seam:1,o1,3.0055002750137505,68.10093691368041,0.0
300,seam:1,o1,3.005750287514376,68.10093023517481,0.0
300,seam:1,o1,3.0060003000150006,68.10092355611506,0.0
300,seam:1,o1,3.006250312515626,68.10091687650115,0.0
300,seam:1,o1,3.0065003250162508,68.10091019633305,0.0
300,seam:1,o1,3.0067503375168756,68.10090351561081,0.0
300,seam:1,o1,3.007000350017501,68.1008968343344,0.0
300,seam:1,o1,3.007250362518126,68.10089015250385,0.0
300,seam:1,o1,3.007500375018751,68.10088347011911,0.0
300,seam:1,o1,3.007750387519376,68.10087678718023,0.0
300,seam:1,o1,3.008000400020001,68.10087010368716,0.0
300,seam:1,o1,3.008250412520626,68.10086341963995,0.0
300,seam:1,o1,3.0085004250212513,68.10085673503856,0.0
300,seam:1,o1,3.0087504375218757,68.10085004988304,0.0
300,seam:1,o1,3.009000450022501,68.10084336417333,0.0
300,seam:1,o1,3.0092504625231262,68.10083667790948,0.0
300,seam:1,o1,3.009500475023751,68.10082999109147,0.0
300,seam:1,o1,3.0097504875243764,68.10082330371931,0.0
300,seam:1,o1,3.010000500025001,68.10081661579297,0.0
300,seam:1,o1,3.010250512525626,68.10080992731248,0.0
300,seam:1,o1,3.0105005250262513,68.10080323827785,0.0
300,seam:1,o1,3.0107505375268766,68.10079654868905,0.0
300,seam:1,o1,3.0110005500275014,68.1007898585461,0.0
300,seam:1,o1,3.0112505625281263,68.10078316784897,0.0
300,seam:1,o1,3.0115005750287516,68.1007764765977,0.0
300,seam:1,o1,3.0117505875293764,68.10076978479229,0.0
300,seam:1,o1,3.0120006000300017,68.10076309243271,0.0
300,seam:1,o1,3.012250612530626,68.10075639951897,0.0
300,seam:1,o1,3.0125006250312514,68.10074970605109,0.0
300,seam:1,o1,3.0127506375318767,68.10074301202904,0.0
300,seam:1,o1,3.0130006500325015,68.10073631745286,0.0
300,seam:1,o1,3.013250662533127,68.1007296223225,0.0
300,seam:1,o1,3.0135006750337516,68.100722926638,0.0
300,seam:1,o1,3.0137506875343765,68.10071623039936,0.0
300,seam:1,o1,3.0140007000350018,68.10070953360655,0.0
300,seam:1,o1,3.014250712535627,68.1007028362596,0.0
300,seam:1,o1,3.014500725036252,68.1006961383585,0.0
300,seam:1,o1,3.0147507375368767,68.10068943990323,0.0
300,seam:1,o1,3.015000750037502,68.10068274089383,0.0
300,seam:1,o1,3.015250762538127,68.10067604133026,0.0
300,seam:1,o1,3.015500775038752,68.10066934121257,0.0
300,seam:1,o1,3.0157507875393765,68.1006626405407,0.0
300,seam:1,o1,3.016000800040002,68.1006559393147,0.0
300,seam:1,o1,3.016250812540627,68.10064923753455,0.0
300,seam:1,o1,3.016500825041252,68.10064253520025,0.0
300,seam:1,o1,3.0167508375418772,68.10063583231181,0.0
300,seam:1,o1,3.017000850042502,68.10062912886922,0.0
300,seam:1,o1,3.017250862543127,68.10062242487248,0.0
300,seam:1,o1,3.017500875043752,68.10061572032158,0.0
300,seam:1,o1,3.0177508875443775,68.10060901521655,0.0
300,seam:1,o1,3.0180009000450023,68.10060230955737,0.0
300,seam:1,o1,3.018250912545627,68.10059560334405,0.0
300,seam:1,o1,3.0185009250462524,68.10058889657657,0.0
300,seam:1,o1,3.0187509375468773,68.10058218925495,0.0
300,seam:1,o1,3.0190009500475026,68.10057548137921,0.0
300,seam:1,o1,3.019250962548127,68.10056877294929,0.0
300,seam:1,o1,3.0195009750487523,68.10056206396526,0.0
300,seam:1,o1,3.0197509875493775,68.10055535442706,0.0
300,seam:1,o1,3.0200010000500024,68.10054864433474,0.0
300,seam:1,o1,3.0202510125506277,68.10054193368825,0.0
300,seam:1,o1,3.0205010250512525,68.10053522248765,0.0
300,seam:1,o1,3.0207510375518773,68.10052851073289,0.0
300,seam:1,o1,3.0210010500525026,68.10052179842398,0.0
300,seam:1,o1,3.021251062553128,68.10051508556094,0.0
300,seam:1,o1,3.0215010750537528,68.10050837214376,0.0
300,seam:1,o1,3.0217510875543776,68.10050165817245,0.0
300,seam:1,o1,3.022001100055003,68.10049494364699,0.0
300,seam:1,o1,3.0222511125556277,68.10048822856739,0.0
300,seam:1,o1,3.022501125056253,68.10048151293365,0.0
300,seam:1,o1,3.0227511375568774,68.10047479674579,0.0
300,seam:1,o1,3.0230011500575027,68.10046808000378,0.0
300,seam:1,o1,3.023251162558128,68.10046136270762,0.0
300,seam:1,o1,3.023501175058753,68.10045464485734,0.0
300,seam:1,o1,3.023751187559378,68.10044792645292,0.0
300,seam:1,o1,3.024001200060003,68.10044120749434,0.0
300,seam:1,o1,3.024251212560628,68.10043448798166,0.0
300,seam:1,o1,3.024501225061253,68.10042776791482,0.0
300,seam:1,o1,3.0247512375618784,68.10042104729386,0.0
300,seam:1,o1,3.025001250062503,68.10041432611875,0.0
300,seam:1,o1,3.025251262563128,68.10040760438952,0.0
300,seam:1,o1,3.0255012750637533,68.10040088210614,0.0
300,seam:1,o1,3.025751287564378,68.10039415926865,0.0
300,seam:1,o1,3.0260013000650035,68.100387435877,0.0
300,seam:1,o1,3.026251312565628,68.10038071193122,0.0
300,seam:1,o1,3.026501325066253,68.10037398743133,0.0
300,seam:1,o1,3.0267513375668784,68.10036726237728,0.0
300,seam:1,o1,3.0270013500675033,68.10036053676912,0.0
300,seam:1,o1,3.0272513625681285,68.10035381060682,0.0
300,seam:1,o1,3.0275013750687534,68.10034708389038,0.0
300,seam:1,o1,3.0277513875693782,68.10034035661982,0.0
300,seam:1,o1,3.0280014000700035,68.10033362879514,0.0
300,seam:1,o1,3.028251412570629,68.1003269004163,0.0
300,seam:1,o1,3.0285014250712536,68.10032017148336,0.0
300,seam:1,o1,3.0287514375718785,68.10031344199629,0.0
