ground_width_um,frequency_ghz,S11_abs,S21_abs,Re(PortZo_o1),Im(PortZo_o1),Re(Gamma_o1),Im(Gamma_o1),beta_o1,Re(PortZo_o2),Im(PortZo_o2),Re(Gamma_o2),Im(Gamma_o2),beta_o2
80.0,3.01275063753188,0.00114461864622644,0.9999993449333369,52.61790306922906,0.0,0.0,0.0,0.0,52.44540363757244,0.0,0.0,0.0,0.0
80.0,3.0130006500325,0.0011446184485746898,0.999999344933551,52.61790301492141,0.0,0.0,0.0,0.0,52.445403703937075,0.0,0.0,0.0,0.0
80.0,3.01325066253313,0.0011446182509058703,0.999999344933765,52.6179029606093,0.0,0.0,0.0,0.0,52.44540376751565,0.0,0.0,0.0,0.0
80.0,3.01350067503375,0.00114461805321996,0.999999344933979,52.61790290629275,0.0,0.0,0.0,0.0,52.4454038283816,0.0,0.0,0.0,0.0
80.0,3.01375068753438,0.00114461785551697,0.999999344934193,52.617902851971756,0.0,0.0,0.0,0.0,52.44540388660577,0.0,0.0,0.0,0.0
80.0,3.014000700035,0.00114461765779691,0.999999344934408,52.61790279764632,0.0,0.0,0.0,0.0,52.4454039422566,0.0,0.0,0.0,0.0
80.0,3.01425071253563,0.00114461746005977,0.999999344934622,52.617902743316435,0.0,0.0,0.0,0.0,52.44540399540013,0.0,0.0,0.0,0.0
80.0,3.01450072503625,0.00114461726230555,0.9999993449348359,52.61790268898212,0.0,0.0,0.0,0.0,52.445404046100194,0.0,0.0,0.0,0.0
80.0,3.01475073753688,0.00114461706453425,0.9999993449350499,52.61790263464334,0.0,0.0,0.0,0.0,52.44540409441847,0.0,0.0,0.0,0.0
80.0,3.0150007500375,0.00114461686674588,0.999999344935264,52.61790258030013,0.0,0.0,0.0,0.0,52.44540414041452,0.0,0.0,0.0,0.0
80.0,3.01525076253813,0.00114461666894043,0.9999993449354782,52.61790252595249,0.0,0.0,0.0,0.0,52.445404184145985,0.0,0.0,0.0,0.0
80.0,3.01550077503875,0.00114461647111791,0.999999344935693,52.61790247160039,0.0,0.0,0.0,0.0,52.44540422566858,0.0,0.0,0.0,0.0
80.0,3.01575078753938,0.00114461627327831,0.999999344935907,52.617902417243855,0.0,0.0,0.0,0.0,52.445404265036224,0.0,0.0,0.0,0.0
80.0,3.01600080004,0.00114461607542164,0.999999344936121,52.61790236288286,0.0,0.0,0.0,0.0,52.44540430230107,0.0,0.0,0.0,0.0
80.0,3.01625081254063,0.0011446158775479,0.9999993449363361,52.617902308517436,0.0,0.0,0.0,0.0,52.4454043375136,0.0,0.0,0.0,0.0
80.0,3.01650082504125,0.00114461567965709,0.9999993449365501,52.61790225414757,0.0,0.0,0.0,0.0,52.445404370722684,0.0,0.0,0.0,0.0
80.0,3.0167508375418803,0.0011446154817492,0.999999344936765,52.61790219977325,0.0,0.0,0.0,0.0,52.44540440197566,0.0,0.0,0.0,0.0
80.0,3.0170008500425,0.00114461528382425,0.999999344936979,52.61790214539449,0.0,0.0,0.0,0.0,52.44540443131839,0.0,0.0,0.0,0.0
80.0,3.01725086254313,0.0011446150858822302,0.9999993449371929,52.617902091011295,0.0,0.0,0.0,0.0,52.44540445879525,0.0,0.0,0.0,0.0
80.0,3.01750087504375,0.00114461488792313,0.9999993449374082,52.61790203662364,0.0,0.0,0.0,0.0,52.445404484449334,0.0,0.0,0.0,0.0
80.0,3.01775088754438,0.00114461468994698,0.999999344937622,52.617901982231565,0.0,0.0,0.0,0.0,52.44540450832233,0.0,0.0,0.0,0.0
80.0,3.018000900045,0.00114461449195375,0.9999993449378372,52.61790192783503,0.0,0.0,0.0,0.0,52.445404530454724,0.0,0.0,0.0,0.0
80.0,3.01825091254563,0.00114461429394346,0.999999344938051,52.61790187343405,0.0,0.0,0.0,0.0,52.44540455088574,0.0,0.0,0.0,0.0
80.0,3.01850092504625,0.0011446140959161,0.999999344938266,52.61790181902863,0.0,0.0,0.0,0.0,52.445404569653455,0.0,0.0,0.0,0.0
80.0,3.01875093754688,0.00114461389787168,0.99999934493848,52.61790176461877,0.0,0.0,0.0,0.0,52.44540458679479,0.0,0.0,0.0,0.0
80.0,3.0190009500475004,0.00114461369981019,0.999999344938695,52.617901710204464,0.0,0.0,0.0,0.0,52.445404602345555,0.0,0.0,0.0,0.0
80.0,3.01925096254813,0.00114461350173164,0.99999934493891,52.617901655785715,0.0,0.0,0.0,0.0,52.445404616340596,0.0,0.0,0.0,0.0
80.0,3.01950097504875,0.00114461330363602,0.999999344939124,52.617901601362526,0.0,0.0,0.0,0.0,52.44540462881366,0.0,0.0,0.0,0.0
80.0,3.01975098754938,0.00114461310552335,0.9999993449393388,52.617901546934895,0.0,0.0,0.0,0.0,52.44540463979755,0.0,0.0,0.0,0.0
80.0,3.02000100005,0.00114461290739361,0.9999993449395539,52.61790149250282,0.0,0.0,0.0,0.0,52.44540464932413,0.0,0.0,0.0,0.0
80.0,3.02025101255063,0.00114461270924681,0.999999344939768,52.6179014380663,0.0,0.0,0.0,0.0,52.445404657424376,0.0,0.0,0.0,0.0
80.0,3.02050102505125,0.00114461251108296,0.999999344939983,52.617901383625345,0.0,0.0,0.0,0.0,52.44540466412834,0.0,0.0,0.0,0.0
80.0,3.02075103755188,0.00114461231290204,0.999999344940198,52.61790132917993,0.0,0.0,0.0,0.0,52.44540466946527,0.0,0.0,0.0,0.0
80.0,3.0210010500525,0.0011446121147040602,0.9999993449404131,52.61790127473008,0.0,0.0,0.0,0.0,52.44540467346358,0.0,0.0,0.0,0.0
80.0,3.02125106255313,0.00114461191648903,0.9999993449406281,52.61790122027578,0.0,0.0,0.0,0.0,52.44540467615092,0.0,0.0,0.0,0.0
80.0,3.02150107505375,0.00114461171825694,0.999999344940843,52.61790116581705,0.0,0.0,0.0,0.0,52.44540467755415,0.0,0.0,0.0,0.0
80.0,3.02175108755438,0.0011446115200078,0.9999993449410569,52.61790111135387,0.0,0.0,0.0,0.0,52.44540467769943,0.0,0.0,0.0,0.0
80.0,3.022001100055,0.0011446113217415898,0.999999344941273,52.617901056886254,0.0,0.0,0.0,0.0,52.44540467661217,0.0,0.0,0.0,0.0
80.0,3.02225111255563,0.00114461112345834,0.999999344941488,52.61790100241418,0.0,0.0,0.0,0.0,52.44540467431714,0.0,0.0,0.0,0.0
80.0,3.02250112505625,0.00114461092515803,0.999999344941703,52.61790094793768,0.0,0.0,0.0,0.0,52.445404670838414,0.0,0.0,0.0,0.0
80.0,3.02275113755688,0.00114461072684066,0.999999344941918,52.61790089345673,0.0,0.0,0.0,0.0,52.44540466619944,0.0,0.0,0.0,0.0
80.0,3.0230011500575,0.00114461052850625,0.999999344942132,52.61790083897133,0.0,0.0,0.0,0.0,52.44540466042304,0.0,0.0,0.0,0.0
80.0,3.02325116255813,0.00114461033015478,0.999999344942348,52.617900784481485,0.0,0.0,0.0,0.0,52.44540465353145,0.0,0.0,0.0,0.0
80.0,3.02350117505875,0.00114461013178626,0.9999993449425629,52.61790072998722,0.0,0.0,0.0,0.0,52.445404645546304,0.0,0.0,0.0,0.0
80.0,3.02375118755938,0.00114460993340068,0.999999344942778,52.61790067548849,0.0,0.0,0.0,0.0,52.44540463648871,0.0,0.0,0.0,0.0
80.0,3.02400120006,0.00114460973499806,0.999999344942993,52.617900620985324,0.0,0.0,0.0,0.0,52.44540462637921,0.0,0.0,0.0,0.0
80.0,3.02425121256063,0.00114460953657839,0.999999344943208,52.617900566477715,0.0,0.0,0.0,0.0,52.44540461523781,0.0,0.0,0.0,0.0
80.0,3.0245012250612495,0.0011446093381416698,0.999999344943423,52.617900511965665,0.0,0.0,0.0,0.0,52.44540460308406,0.0,0.0,0.0,0.0
80.0,3.02475123756188,0.00114460913968791,0.999999344943638,52.617900457449174,0.0,0.0,0.0,0.0,52.44540458993693,0.0,0.0,0.0,0.0
80.0,3.0250012500625,0.00114460894121709,0.999999344943853,52.61790040292823,0.0,0.0,0.0,0.0,52.44540457581499,0.0,0.0,0.0,0.0
80.0,3.02525126256313,0.00114460874272923,0.999999344944069,52.61790034840285,0.0,0.0,0.0,0.0,52.44540456073633,0.0,0.0,0.0,0.0
80.0,3.02550127506375,0.00114460854422432,0.9999993449442841,52.61790029387302,0.0,0.0,0.0,0.0,52.44540454471858,0.0,0.0,0.0,0.0
80.0,3.0257512875643804,0.00114460834570237,0.999999344944499,52.617900239338766,0.0,0.0,0.0,0.0,52.44540452777892,0.0,0.0,0.0,0.0
80.0,3.026001300065,0.00114460814716337,0.999999344944715,52.61790018480006,0.0,0.0,0.0,0.0,52.44540450993414,0.0,0.0,0.0,0.0
80.0,3.02625131256563,0.00114460794860733,0.99999934494493,52.6179001302569,0.0,0.0,0.0,0.0,52.44540449120062,0.0,0.0,0.0,0.0
80.0,3.02650132506625,0.00114460775003425,0.999999344945145,52.617900075709315,0.0,0.0,0.0,0.0,52.44540447159432,0.0,0.0,0.0,0.0
80.0,3.02675133756688,0.00114460755144412,0.999999344945361,52.61790002115728,0.0,0.0,0.0,0.0,52.44540445113085,0.0,0.0,0.0,0.0
80.0,3.0270013500675,0.00114460735283696,0.999999344945576,52.6178999666008,0.0,0.0,0.0,0.0,52.44540442982542,0.0,0.0,0.0,0.0
80.0,3.02725136256813,0.00114460715421275,0.999999344945792,52.61789991203988,0.0,0.0,0.0,0.0,52.445404407692884,0.0,0.0,0.0,0.0
80.0,3.02750137506875,0.0011446069555715,0.999999344946007,52.61789985747451,0.0,0.0,0.0,0.0,52.44540438474776,0.0,0.0,0.0,0.0
80.0,3.02775138756938,0.00114460675691321,0.999999344946223,52.6178998029047,0.0,0.0,0.0,0.0,52.44540436100421,0.0,0.0,0.0,0.0
80.0,3.02800140007,0.00114460655823788,0.999999344946438,52.61789974833045,0.0,0.0,0.0,0.0,52.44540433647605,0.0,0.0,0.0,0.0
80.0,3.02825141257063,0.00114460635954551,0.999999344946653,52.61789969375177,0.0,0.0,0.0,0.0,52.44540431117684,0.0,0.0,0.0,0.0
80.0,3.02850142507125,0.0011446061608361099,0.9999993449468692,52.61789963916863,0.0,0.0,0.0,0.0,52.44540428511974,0.0,0.0,0.0,0.0
80.0,3.02875143757188,0.0011446059621096699,0.9999993449470849,52.61789958458105,0.0,0.0,0.0,0.0,52.44540425831767,0.0,0.0,0.0,0.0
80.0,3.0290014500725,0.0011446057633661903,0.9999993449473001,52.617899529989046,0.0,0.0,0.0,0.0,52.44540423078327,0.0,0.0,0.0,0.0
80.0,3.02925146257313,0.00114460556460568,0.999999344947516,52.61789947539257,0.0,0.0,0.0,0.0,52.4454042025288,0.0,0.0,0.0,0.0
80.0,3.02950147507375,0.00114460536582813,0.9999993449477319,52.61789942079167,0.0,0.0,0.0,0.0,52.445404173566345,0.0,0.0,0.0,0.0
80.0,3.02975148757438,0.00114460516703355,0.999999344947947,52.61789936618633,0.0,0.0,0.0,0.0,52.44540414390768,0.0,0.0,0.0,0.0
80.0,3.030001500075,0.00114460496822193,0.999999344948163,52.61789931157653,0.0,0.0,0.0,0.0,52.4454041135643,0.0,0.0,0.0,0.0
80.0,3.03025151257563,0.0011446047693932798,0.999999344948379,52.61789925696231,0.0,0.0,0.0,0.0,52.44540408254746,0.0,0.0,0.0,0.0
80.0,3.03050152507625,0.0011446045705476,0.999999344948595,52.61789920234363,0.0,0.0,0.0,0.0,52.44540405086819,0.0,0.0,0.0,0.0
80.0,3.03075153757688,0.00114460437168489,0.99999934494881,52.617899147720514,0.0,0.0,0.0,0.0,52.44540401853725,0.0,0.0,0.0,0.0
80.0,3.0310015500775,0.00114460417280514,0.999999344949026,52.617899093092944,0.0,0.0,0.0,0.0,52.44540398556518,0.0,0.0,0.0,0.0
80.0,3.0312515625781296,0.00114460397390837,0.999999344949242,52.617899038460955,0.0,0.0,0.0,0.0,52.445403951962255,0.0,0.0,0.0,0.0
80.0,3.03150157507875,0.00114460377499456,0.999999344949458,52.61789898382452,0.0,0.0,0.0,0.0,52.44540391773859,0.0,0.0,0.0,0.0
80.0,3.03175158757938,0.00114460357606373,0.999999344949674,52.617898929183625,0.0,0.0,0.0,0.0,52.44540388290403,0.0,0.0,0.0,0.0
80.0,3.03200160008,0.00114460337711587,0.99999934494989,52.61789887453829,0.0,0.0,0.0,0.0,52.44540384746824,0.0,0.0,0.0,0.0
80.0,3.03225161258063,0.00114460317815098,0.999999344950106,52.61789881988853,0.0,0.0,0.0,0.0,52.44540381144067,0.0,0.0,0.0,0.0
80.0,3.03250162508125,0.00114460297916906,0.999999344950322,52.617898765234315,0.0,0.0,0.0,0.0,52.44540377483058,0.0,0.0,0.0,0.0
80.0,3.03275163758188,0.00114460278017012,0.999999344950538,52.61789871057566,0.0,0.0,0.0,0.0,52.44540373764702,0.0,0.0,0.0,0.0
80.0,3.0330016500825,0.00114460258115415,0.999999344950754,52.617898655912576,0.0,0.0,0.0,0.0,52.44540369989886,0.0,0.0,0.0,0.0
80.0,3.03325166258313,0.00114460238212115,0.9999993449509701,52.61789860124503,0.0,0.0,0.0,0.0,52.44540366159478,0.0,0.0,0.0,0.0
80.0,3.0335016750837505,0.00114460218307113,0.999999344951186,52.61789854657305,0.0,0.0,0.0,0.0,52.44540362274329,0.0,0.0,0.0,0.0
80.0,3.03375168758438,0.00114460198400409,0.999999344951402,52.61789849189662,0.0,0.0,0.0,0.0,52.445403583352714,0.0,0.0,0.0,0.0
80.0,3.034001700085,0.00114460178492002,0.999999344951618,52.61789843721576,0.0,0.0,0.0,0.0,52.445403543431205,0.0,0.0,0.0,0.0
80.0,3.03425171258563,0.00114460158581894,0.999999344951834,52.61789838253045,0.0,0.0,0.0,0.0,52.44540350298678,0.0,0.0,0.0,0.0
80.0,3.03450172508625,0.00114460138670083,0.99999934495205,52.61789832784069,0.0,0.0,0.0,0.0,52.445403462027244,0.0,0.0,0.0,0.0
80.0,3.03475173758688,0.00114460118756569,0.999999344952267,52.617898273146515,0.0,0.0,0.0,0.0,52.44540342056029,0.0,0.0,0.0,0.0
80.0,3.0350017500875,0.0011446009884135398,0.999999344952483,52.61789821844788,0.0,0.0,0.0,0.0,52.445403378593426,0.0,0.0,0.0,0.0
80.0,3.03525176258813,0.0011446007892443701,0.999999344952699,52.617898163744805,0.0,0.0,0.0,0.0,52.44540333613402,0.0,0.0,0.0,0.0
80.0,3.03550177508875,0.00114460059005818,0.999999344952915,52.617898109037284,0.0,0.0,0.0,0.0,52.445403293189294,0.0,0.0,0.0,0.0
80.0,3.03575178758938,0.00114460039085497,0.9999993449531309,52.617898054325316,0.0,0.0,0.0,0.0,52.44540324976635,0.0,0.0,0.0,0.0
80.0,3.03600180009,0.00114460019163474,0.9999993449533481,52.61789799960893,0.0,0.0,0.0,0.0,52.44540320587211,0.0,0.0,0.0,0.0
80.0,3.03625181259063,0.00114459999239749,0.9999993449535639,52.61789794488808,0.0,0.0,0.0,0.0,52.44540316151338,0.0,0.0,0.0,0.0
80.0,3.03650182509125,0.00114459979314323,0.999999344953781,52.61789789016279,0.0,0.0,0.0,0.0,52.445403116696845,0.0,0.0,0.0,0.0
80.0,3.03675183759188,0.00114459959387195,0.999999344953997,52.617897835433084,0.0,0.0,0.0,0.0,52.44540307142904,0.0,0.0,0.0,0.0
80.0,3.0370018500925,0.00114459939458365,0.999999344954213,52.61789778069891,0.0,0.0,0.0,0.0,52.445403025716374,0.0,0.0,0.0,0.0
80.0,3.03725186259313,0.0011445991952783398,0.99999934495443,52.6178977259603,0.0,0.0,0.0,0.0,52.44540297956517,0.0,0.0,0.0,0.0
80.0,3.03750187509375,0.00114459899595602,0.999999344954646,52.61789767121724,0.0,0.0,0.0,0.0,52.44540293298158,0.0,0.0,0.0,0.0
80.0,3.03775188759438,0.00114459879661668,0.999999344954863,52.61789761646975,0.0,0.0,0.0,0.0,52.44540288597166,0.0,0.0,0.0,0.0
80.0,3.038001900095,0.0011445985972603299,0.9999993449550789,52.61789756171782,0.0,0.0,0.0,0.0,52.445402838541355,0.0,0.0,0.0,0.0
80.0,3.03825191259563,0.00114459839788697,0.999999344955296,52.617897506961434,0.0,0.0,0.0,0.0,52.445402790696505,0.0,0.0,0.0,0.0
80.0,3.03850192509625,0.00114459819849659,0.999999344955513,52.617897452200616,0.0,0.0,0.0,0.0,52.44540274244282,0.0,0.0,0.0,0.0
80.0,3.03875193759688,0.00114459799908921,0.999999344955729,52.61789739743534,0.0,0.0,0.0,0.0,52.44540269378594,0.0,0.0,0.0,0.0
80.0,3.0390019500974996,0.00114459779966481,0.999999344955946,52.61789734266564,0.0,0.0,0.0,0.0,52.445402644731345,0.0,0.0,0.0,0.0
80.0,3.03925196259813,0.0011445976002234,0.999999344956162,52.6178972878915,0.0,0.0,0.0,0.0,52.44540259528446,0.0,0.0,0.0,0.0
80.0,3.03950197509876,0.00114459740076499,0.999999344956379,52.61789723311292,0.0,0.0,0.0,0.0,52.44540254545059,0.0,0.0,0.0,0.0
80.0,3.03975198759938,0.00114459720128956,0.999999344956596,52.61789717832988,0.0,0.0,0.0,0.0,52.44540249523495,0.0,0.0,0.0,0.0
80.0,3.04000200010001,0.00114459700179713,0.9999993449568121,52.61789712354241,0.0,0.0,0.0,0.0,52.44540244464265,0.0,0.0,0.0,0.0
80.0,3.0402520126006305,0.00114459680228769,0.999999344957029,52.61789706875051,0.0,0.0,0.0,0.0,52.44540239367872,0.0,0.0,0.0,0.0
80.0,3.04050202510125,0.0011445966027612401,0.999999344957246,52.61789701395415,0.0,0.0,0.0,0.0,52.4454023423481,0.0,0.0,0.0,0.0
80.0,3.04075203760188,0.00114459640321779,0.9999993449574629,52.61789695915336,0.0,0.0,0.0,0.0,52.44540229065563,0.0,0.0,0.0,0.0
80.0,3.04100205010251,0.00114459620365733,0.99999934495768,52.61789690434813,0.0,0.0,0.0,0.0,52.445402238606064,0.0,0.0,0.0,0.0
80.0,3.04125206260313,0.00114459600407987,0.999999344957897,52.61789684953845,0.0,0.0,0.0,0.0,52.445402186204085,0.0,0.0,0.0,0.0
80.0,3.04150207510376,0.0011445958044854002,0.9999993449581132,52.61789679472433,0.0,0.0,0.0,0.0,52.445402133454266,0.0,0.0,0.0,0.0
80.0,3.04175208760438,0.00114459560487392,0.9999993449583301,52.61789673990577,0.0,0.0,0.0,0.0,52.445402080361134,0.0,0.0,0.0,0.0
80.0,3.04200210010501,0.00114459540524545,0.9999993449585469,52.61789668508277,0.0,0.0,0.0,0.0,52.44540202692912,0.0,0.0,0.0,0.0
80.0,3.04225211260563,0.00114459520559997,0.999999344958764,52.61789663025532,0.0,0.0,0.0,0.0,52.445401973162575,0.0,0.0,0.0,0.0
80.0,3.04250212510626,0.00114459500593749,0.999999344958981,52.61789657542344,0.0,0.0,0.0,0.0,52.44540191906576,0.0,0.0,0.0,0.0
80.0,3.04275213760688,0.00114459480625801,0.999999344959198,52.61789652058712,0.0,0.0,0.0,0.0,52.44540186464288,0.0,0.0,0.0,0.0
80.0,3.04300215010751,0.00114459460656153,0.999999344959415,52.61789646574634,0.0,0.0,0.0,0.0,52.445401809898094,0.0,0.0,0.0,0.0
80.0,3.04325216260813,0.00114459440684804,0.9999993449596322,52.617896410901146,0.0,0.0,0.0,0.0,52.445401754835444,0.0,0.0,0.0,0.0
80.0,3.04350217510876,0.0011445942071175597,0.999999344959849,52.617896356051496,0.0,0.0,0.0,0.0,52.44540169945891,0.0,0.0,0.0,0.0
80.0,3.04375218760938,0.00114459400737008,0.999999344960066,52.6178963011974,0.0,0.0,0.0,0.0,52.44540164377241,0.0,0.0,0.0,0.0
80.0,3.04400220011001,0.0011445938076056,0.999999344960284,52.61789624633886,0.0,0.0,0.0,0.0,52.44540158777984,0.0,0.0,0.0,0.0
