ground_width_um,frequency_ghz,S11_abs,S21_abs,Re(PortZo_o1),Im(PortZo_o1),Re(Gamma_o1),Im(Gamma_o1),beta_o1,Re(PortZo_o2),Im(PortZo_o2),Re(Gamma_o2),Im(Gamma_o2),beta_o2
160.0,3.01125056252813,0.009073511219540031,0.999958834848027,52.103737977323895,0.0,0.0,0.0,0.0,53.03429414902203,0.0,0.0,0.0,0.0
160.0,3.01150057502875,0.00907351532923762,0.999958834810735,52.10373797063615,0.0,0.0,0.0,0.0,53.03429414287154,0.0,0.0,0.0,0.0
160.0,3.01175058752938,0.00907351943927291,0.999958834773441,52.10373796394787,0.0,0.0,0.0,0.0,53.03429413672056,0.0,0.0,0.0,0.0
160.0,3.01200060003,0.0090735235496459,0.999958834736144,52.103737957259064,0.0,0.0,0.0,0.0,53.03429413056907,0.0,0.0,0.0,0.0
160.0,3.01225061253063,0.00907352766035659,0.999958834698843,52.10373795056974,0.0,0.0,0.0,0.0,53.03429412441708,0.0,0.0,0.0,0.0
160.0,3.01250062503125,0.009073531771405,0.99995883466154,52.10373794387988,0.0,0.0,0.0,0.0,53.03429411826458,0.0,0.0,0.0,0.0
160.0,3.01275063753188,0.009073535882791132,0.999958834624233,52.1037379371895,0.0,0.0,0.0,0.0,53.03429411211158,0.0,0.0,0.0,0.0
160.0,3.0130006500325,0.00907353999451499,0.9999588345869241,52.10373793049858,0.0,0.0,0.0,0.0,53.03429410595807,0.0,0.0,0.0,0.0
160.0,3.01325066253313,0.00907354410657657,0.9999588345496111,52.103737923807145,0.0,0.0,0.0,0.0,53.03429409980406,0.0,0.0,0.0,0.0
160.0,3.01350067503375,0.00907354821897589,0.999958834512295,52.103737917115176,0.0,0.0,0.0,0.0,53.03429409364955,0.0,0.0,0.0,0.0
160.0,3.01375068753438,0.00907355233171296,0.999958834474977,52.10373791042269,0.0,0.0,0.0,0.0,53.034294087494516,0.0,0.0,0.0,0.0
160.0,3.014000700035,0.00907355644478777,0.999958834437655,52.103737903729666,0.0,0.0,0.0,0.0,53.034294081338984,0.0,0.0,0.0,0.0
160.0,3.01425071253563,0.00907356055820033,0.99995883440033,52.10373789703612,0.0,0.0,0.0,0.0,53.034294075182956,0.0,0.0,0.0,0.0
160.0,3.01450072503625,0.00907356467195065,0.999958834363002,52.10373789034204,0.0,0.0,0.0,0.0,53.03429406902641,0.0,0.0,0.0,0.0
160.0,3.01475073753688,0.00907356878603873,0.99995883432567,52.103737883647426,0.0,0.0,0.0,0.0,53.03429406286937,0.0,0.0,0.0,0.0
160.0,3.0150007500375,0.00907357290046459,0.9999588342883361,52.10373787695231,0.0,0.0,0.0,0.0,53.034294056711815,0.0,0.0,0.0,0.0
160.0,3.01525076253813,0.00907357701522821,0.999958834250999,52.10373787025665,0.0,0.0,0.0,0.0,53.034294050553775,0.0,0.0,0.0,0.0
160.0,3.01550077503875,0.00907358113032962,0.999958834213659,52.103737863560475,0.0,0.0,0.0,0.0,53.03429404439521,0.0,0.0,0.0,0.0
160.0,3.01575078753938,0.0090735852457688,0.999958834176315,52.103737856863766,0.0,0.0,0.0,0.0,53.03429403823616,0.0,0.0,0.0,0.0
160.0,3.01600080004,0.00907358936154578,0.9999588341389689,52.10373785016652,0.0,0.0,0.0,0.0,53.03429403207659,0.0,0.0,0.0,0.0
160.0,3.01625081254063,0.00907359347766055,0.999958834101619,52.10373784346876,0.0,0.0,0.0,0.0,53.034294025916516,0.0,0.0,0.0,0.0
160.0,3.01650082504125,0.00907359759411312,0.999958834064267,52.10373783677047,0.0,0.0,0.0,0.0,53.03429401975593,0.0,0.0,0.0,0.0
160.0,3.0167508375418803,0.00907360171090348,0.9999588340269109,52.10373783007165,0.0,0.0,0.0,0.0,53.03429401359485,0.0,0.0,0.0,0.0
160.0,3.0170008500425,0.009073605828031659,0.9999588339895521,52.103737823372306,0.0,0.0,0.0,0.0,53.03429400743327,0.0,0.0,0.0,0.0
160.0,3.01725086254313,0.00907360994549765,0.99995883395219,52.103737816672435,0.0,0.0,0.0,0.0,53.03429400127118,0.0,0.0,0.0,0.0
160.0,3.01750087504375,0.00907361406330146,0.999958833914825,52.10373780997204,0.0,0.0,0.0,0.0,53.034293995108584,0.0,0.0,0.0,0.0
160.0,3.01775088754438,0.00907361818144309,0.999958833877457,52.10373780327113,0.0,0.0,0.0,0.0,53.03429398894548,0.0,0.0,0.0,0.0
160.0,3.018000900045,0.009073622299922549,0.999958833840086,52.103737796569675,0.0,0.0,0.0,0.0,53.034293982781875,0.0,0.0,0.0,0.0
160.0,3.01825091254563,0.00907362641873983,0.999958833802712,52.1037377898677,0.0,0.0,0.0,0.0,53.03429397661776,0.0,0.0,0.0,0.0
160.0,3.01850092504625,0.00907363053789496,0.999958833765335,52.103737783165194,0.0,0.0,0.0,0.0,53.03429397045314,0.0,0.0,0.0,0.0
160.0,3.01875093754688,0.00907363465738792,0.999958833727955,52.10373777646217,0.0,0.0,0.0,0.0,53.03429396428802,0.0,0.0,0.0,0.0
160.0,3.0190009500475004,0.00907363877721872,0.9999588336905711,52.10373776975862,0.0,0.0,0.0,0.0,53.034293958122404,0.0,0.0,0.0,0.0
160.0,3.01925096254813,0.009073642897387373,0.999958833653185,52.10373776305454,0.0,0.0,0.0,0.0,53.03429395195627,0.0,0.0,0.0,0.0
160.0,3.01950097504875,0.00907364701789388,0.9999588336157951,52.10373775634993,0.0,0.0,0.0,0.0,53.03429394578962,0.0,0.0,0.0,0.0
160.0,3.01975098754938,0.00907365113873824,0.999958833578403,52.10373774964479,0.0,0.0,0.0,0.0,53.03429393962248,0.0,0.0,0.0,0.0
160.0,3.02000100005,0.00907365525992046,0.9999588335410069,52.103737742939146,0.0,0.0,0.0,0.0,53.03429393345483,0.0,0.0,0.0,0.0
160.0,3.02025101255063,0.00907365938144055,0.999958833503608,52.10373773623297,0.0,0.0,0.0,0.0,53.03429392728668,0.0,0.0,0.0,0.0
160.0,3.02050102505125,0.0090736635032985,0.999958833466207,52.10373772952626,0.0,0.0,0.0,0.0,53.034293921118035,0.0,0.0,0.0,0.0
160.0,3.02075103755188,0.00907366762549433,0.999958833428802,52.10373772281902,0.0,0.0,0.0,0.0,53.03429391494887,0.0,0.0,0.0,0.0
160.0,3.0210010500525,0.00907367174802804,0.9999588333913941,52.10373771611126,0.0,0.0,0.0,0.0,53.034293908779205,0.0,0.0,0.0,0.0
160.0,3.02125106255313,0.00907367587089962,0.9999588333539828,52.10373770940298,0.0,0.0,0.0,0.0,53.03429390260904,0.0,0.0,0.0,0.0
160.0,3.02150107505375,0.00907367999410909,0.999958833316569,52.10373770269416,0.0,0.0,0.0,0.0,53.03429389643837,0.0,0.0,0.0,0.0
160.0,3.02175108755438,0.009073684117656453,0.9999588332791511,52.10373769598483,0.0,0.0,0.0,0.0,53.03429389026718,0.0,0.0,0.0,0.0
160.0,3.022001100055,0.0090736882415417,0.999958833241731,52.103737689274965,0.0,0.0,0.0,0.0,53.0342938840955,0.0,0.0,0.0,0.0
160.0,3.02225111255563,0.00907369236576484,0.999958833204308,52.103737682564585,0.0,0.0,0.0,0.0,53.03429387792331,0.0,0.0,0.0,0.0
160.0,3.02250112505625,0.00907369649032588,0.999958833166881,52.103737675853665,0.0,0.0,0.0,0.0,53.03429387175061,0.0,0.0,0.0,0.0
160.0,3.02275113755688,0.00907370061522483,0.999958833129452,52.10373766914223,0.0,0.0,0.0,0.0,53.03429386557742,0.0,0.0,0.0,0.0
160.0,3.0230011500575,0.009073704740461678,0.999958833092019,52.10373766243026,0.0,0.0,0.0,0.0,53.03429385940371,0.0,0.0,0.0,0.0
160.0,3.02325116255813,0.00907370886603644,0.999958833054584,52.103737655717765,0.0,0.0,0.0,0.0,53.03429385322951,0.0,0.0,0.0,0.0
160.0,3.02350117505875,0.00907371299194911,0.999958833017145,52.103737649004756,0.0,0.0,0.0,0.0,53.034293847054805,0.0,0.0,0.0,0.0
160.0,3.02375118755938,0.00907371711819971,0.9999588329797031,52.10373764229123,0.0,0.0,0.0,0.0,53.03429384087958,0.0,0.0,0.0,0.0
160.0,3.02400120006,0.00907372124478821,0.9999588329422588,52.103737635577154,0.0,0.0,0.0,0.0,53.03429383470386,0.0,0.0,0.0,0.0
160.0,3.02425121256063,0.00907372537171465,0.999958832904811,52.103737628862575,0.0,0.0,0.0,0.0,53.03429382852764,0.0,0.0,0.0,0.0
160.0,3.0245012250612495,0.009073729498979,0.9999588328673599,52.10373762214745,0.0,0.0,0.0,0.0,53.0342938223509,0.0,0.0,0.0,0.0
160.0,3.02475123756188,0.00907373362658129,0.9999588328299052,52.103737615431825,0.0,0.0,0.0,0.0,53.03429381617367,0.0,0.0,0.0,0.0
160.0,3.0250012500625,0.0090737377545215,0.9999588327924479,52.10373760871566,0.0,0.0,0.0,0.0,53.03429380999592,0.0,0.0,0.0,0.0
160.0,3.02525126256313,0.00907374188279966,0.999958832754988,52.103737601998965,0.0,0.0,0.0,0.0,53.034293803817675,0.0,0.0,0.0,0.0
160.0,3.02550127506375,0.00907374601141575,0.999958832717525,52.10373759528175,0.0,0.0,0.0,0.0,53.03429379763893,0.0,0.0,0.0,0.0
160.0,3.0257512875643804,0.00907375014036979,0.999958832680059,52.103737588564016,0.0,0.0,0.0,0.0,53.034293791459675,0.0,0.0,0.0,0.0
160.0,3.026001300065,0.00907375426966176,0.999958832642589,52.103737581845756,0.0,0.0,0.0,0.0,53.03429378527991,0.0,0.0,0.0,0.0
160.0,3.02625131256563,0.00907375839929169,0.999958832605117,52.10373757512697,0.0,0.0,0.0,0.0,53.03429377909965,0.0,0.0,0.0,0.0
160.0,3.02650132506625,0.00907376252925956,0.999958832567641,52.10373756840766,0.0,0.0,0.0,0.0,53.034293772918886,0.0,0.0,0.0,0.0
160.0,3.02675133756688,0.00907376665956539,0.999958832530162,52.10373756168782,0.0,0.0,0.0,0.0,53.034293766737605,0.0,0.0,0.0,0.0
160.0,3.0270013500675,0.00907377079020917,0.9999588324926811,52.103737554967466,0.0,0.0,0.0,0.0,53.034293760555826,0.0,0.0,0.0,0.0
160.0,3.02725136256813,0.00907377492119091,0.999958832455196,52.10373754824658,0.0,0.0,0.0,0.0,53.03429375437355,0.0,0.0,0.0,0.0
160.0,3.02750137506875,0.00907377905251061,0.9999588324177079,52.10373754152516,0.0,0.0,0.0,0.0,53.03429374819076,0.0,0.0,0.0,0.0
160.0,3.02775138756938,0.009073783184168278,0.999958832380217,52.10373753480323,0.0,0.0,0.0,0.0,53.03429374200746,0.0,0.0,0.0,0.0
160.0,3.02800140007,0.00907378731616391,0.9999588323427229,52.103737528080785,0.0,0.0,0.0,0.0,53.03429373582367,0.0,0.0,0.0,0.0
160.0,3.02825141257063,0.00907379144849751,0.9999588323052259,52.10373752135779,0.0,0.0,0.0,0.0,53.03429372963937,0.0,0.0,0.0,0.0
160.0,3.02850142507125,0.00907379558116907,0.999958832267726,52.10373751463428,0.0,0.0,0.0,0.0,53.03429372345456,0.0,0.0,0.0,0.0
160.0,3.02875143757188,0.00907379971417862,0.999958832230223,52.10373750791025,0.0,0.0,0.0,0.0,53.03429371726926,0.0,0.0,0.0,0.0
160.0,3.0290014500725,0.009073803847526138,0.999958832192716,52.10373750118571,0.0,0.0,0.0,0.0,53.034293711083436,0.0,0.0,0.0,0.0
160.0,3.02925146257313,0.00907380798121163,0.999958832155207,52.10373749446063,0.0,0.0,0.0,0.0,53.03429370489712,0.0,0.0,0.0,0.0
160.0,3.02950147507375,0.00907381211523511,0.9999588321176951,52.10373748773504,0.0,0.0,0.0,0.0,53.0342936987103,0.0,0.0,0.0,0.0
160.0,3.02975148757438,0.00907381624959657,0.999958832080179,52.103737481008906,0.0,0.0,0.0,0.0,53.03429369252297,0.0,0.0,0.0,0.0
160.0,3.030001500075,0.00907382038429601,0.999958832042661,52.103737474282255,0.0,0.0,0.0,0.0,53.03429368633513,0.0,0.0,0.0,0.0
160.0,3.03025151257563,0.00907382451933344,0.9999588320051389,52.10373746755509,0.0,0.0,0.0,0.0,53.034293680146796,0.0,0.0,0.0,0.0
160.0,3.03050152507625,0.00907382865470886,0.9999588319676139,52.10373746082739,0.0,0.0,0.0,0.0,53.03429367395795,0.0,0.0,0.0,0.0
160.0,3.03075153757688,0.00907383279042227,0.9999588319300869,52.10373745409916,0.0,0.0,0.0,0.0,53.034293667768594,0.0,0.0,0.0,0.0
160.0,3.0310015500775,0.00907383692647368,0.999958831892556,52.10373744737042,0.0,0.0,0.0,0.0,53.03429366157876,0.0,0.0,0.0,0.0
160.0,3.0312515625781296,0.00907384106286308,0.999958831855022,52.10373744064116,0.0,0.0,0.0,0.0,53.03429365538839,0.0,0.0,0.0,0.0
160.0,3.03150157507875,0.00907384519959047,0.999958831817485,52.10373743391137,0.0,0.0,0.0,0.0,53.03429364919753,0.0,0.0,0.0,0.0
160.0,3.03175158757938,0.00907384933665587,0.999958831779945,52.10373742718105,0.0,0.0,0.0,0.0,53.03429364300617,0.0,0.0,0.0,0.0
160.0,3.03200160008,0.00907385347405927,0.999958831742401,52.10373742045022,0.0,0.0,0.0,0.0,53.0342936368143,0.0,0.0,0.0,0.0
160.0,3.03225161258063,0.00907385761180067,0.999958831704855,52.10373741371887,0.0,0.0,0.0,0.0,53.03429363062192,0.0,0.0,0.0,0.0
160.0,3.03250162508125,0.00907386174988007,0.999958831667306,52.10373740698698,0.0,0.0,0.0,0.0,53.03429362442904,0.0,0.0,0.0,0.0
160.0,3.03275163758188,0.00907386588829748,0.9999588316297539,52.103737400254566,0.0,0.0,0.0,0.0,53.034293618235665,0.0,0.0,0.0,0.0
160.0,3.0330016500825,0.0090738700270529,0.9999588315921981,52.10373739352164,0.0,0.0,0.0,0.0,53.034293612041786,0.0,0.0,0.0,0.0
160.0,3.03325166258313,0.00907387416614632,0.9999588315546392,52.1037373867882,0.0,0.0,0.0,0.0,53.03429360584738,0.0,0.0,0.0,0.0
160.0,3.0335016750837505,0.00907387830557776,0.999958831517078,52.10373738005423,0.0,0.0,0.0,0.0,53.034293599652486,0.0,0.0,0.0,0.0
160.0,3.03375168758438,0.00907388244534722,0.999958831479513,52.103737373319724,0.0,0.0,0.0,0.0,53.03429359345708,0.0,0.0,0.0,0.0
160.0,3.034001700085,0.00907388658545468,0.9999588314419461,52.1037373665847,0.0,0.0,0.0,0.0,53.03429358726118,0.0,0.0,0.0,0.0
160.0,3.03425171258563,0.00907389072590017,0.999958831404375,52.103737359849156,0.0,0.0,0.0,0.0,53.03429358106476,0.0,0.0,0.0,0.0
160.0,3.03450172508625,0.00907389486668366,0.999958831366801,52.10373735311309,0.0,0.0,0.0,0.0,53.03429357486785,0.0,0.0,0.0,0.0
160.0,3.03475173758688,0.00907389900780518,0.999958831329224,52.10373734637651,0.0,0.0,0.0,0.0,53.034293568670435,0.0,0.0,0.0,0.0
160.0,3.0350017500875,0.009073903149264722,0.999958831291644,52.10373733963939,0.0,0.0,0.0,0.0,53.03429356247251,0.0,0.0,0.0,0.0
160.0,3.03525176258813,0.009073907291062278,0.99995883125406,52.103737332901765,0.0,0.0,0.0,0.0,53.03429355627408,0.0,0.0,0.0,0.0
160.0,3.03550177508875,0.00907391143319787,0.999958831216474,52.1037373261636,0.0,0.0,0.0,0.0,53.03429355007515,0.0,0.0,0.0,0.0
160.0,3.03575178758938,0.00907391557567147,0.999958831178885,52.10373731942492,0.0,0.0,0.0,0.0,53.03429354387571,0.0,0.0,0.0,0.0
160.0,3.03600180009,0.009073919718483101,0.999958831141293,52.10373731268573,0.0,0.0,0.0,0.0,53.03429353767577,0.0,0.0,0.0,0.0
160.0,3.03625181259063,0.00907392386163276,0.9999588311036979,52.103737305946005,0.0,0.0,0.0,0.0,53.03429353147532,0.0,0.0,0.0,0.0
160.0,3.03650182509125,0.00907392800512045,0.999958831066099,52.10373729920577,0.0,0.0,0.0,0.0,53.034293525274364,0.0,0.0,0.0,0.0
160.0,3.03675183759188,0.00907393214894617,0.9999588310284971,52.10373729246499,0.0,0.0,0.0,0.0,53.03429351907292,0.0,0.0,0.0,0.0
160.0,3.0370018500925,0.00907393629310991,0.999958830990893,52.103737285723696,0.0,0.0,0.0,0.0,53.03429351287095,0.0,0.0,0.0,0.0
160.0,3.03725186259313,0.009073940437611692,0.999958830953285,52.10373727898189,0.0,0.0,0.0,0.0,53.0342935066685,0.0,0.0,0.0,0.0
160.0,3.03750187509375,0.0090739445824515,0.999958830915674,52.103737272239556,0.0,0.0,0.0,0.0,53.03429350046552,0.0,0.0,0.0,0.0
160.0,3.03775188759438,0.00907394872762934,0.99995883087806,52.103737265496704,0.0,0.0,0.0,0.0,53.03429349426205,0.0,0.0,0.0,0.0
160.0,3.038001900095,0.00907395287314522,0.999958830840444,52.10373725875333,0.0,0.0,0.0,0.0,53.03429348805807,0.0,0.0,0.0,0.0
160.0,3.03825191259563,0.00907395701899913,0.999958830802824,52.10373725200943,0.0,0.0,0.0,0.0,53.03429348185359,0.0,0.0,0.0,0.0
160.0,3.03850192509625,0.00907396116519107,0.999958830765201,52.103737245265,0.0,0.0,0.0,0.0,53.03429347564861,0.0,0.0,0.0,0.0
160.0,3.03875193759688,0.00907396531172106,0.999958830727574,52.103737238520075,0.0,0.0,0.0,0.0,53.034293469443114,0.0,0.0,0.0,0.0
160.0,3.0390019500974996,0.009073969458589081,0.9999588306899451,52.1037372317746,0.0,0.0,0.0,0.0,53.03429346323713,0.0,0.0,0.0,0.0
160.0,3.03925196259813,0.00907397360579514,0.999958830652313,52.10373722502861,0.0,0.0,0.0,0.0,53.03429345703062,0.0,0.0,0.0,0.0
160.0,3.03950197509876,0.00907397775333923,0.999958830614678,52.10373721828212,0.0,0.0,0.0,0.0,53.034293450823625,0.0,0.0,0.0,0.0
160.0,3.03975198759938,0.00907398190122137,0.999958830577039,52.10373721153508,0.0,0.0,0.0,0.0,53.03429344461612,0.0,0.0,0.0,0.0
160.0,3.04000200010001,0.00907398604944155,0.9999588305393979,52.10373720478753,0.0,0.0,0.0,0.0,53.0342934384081,0.0,0.0,0.0,0.0
160.0,3.0402520126006305,0.00907399019799977,0.9999588305017532,52.103737198039454,0.0,0.0,0.0,0.0,53.03429343219959,0.0,0.0,0.0,0.0
160.0,3.04050202510125,0.009073994346896028,0.999958830464106,52.103737191290875,0.0,0.0,0.0,0.0,53.034293425990576,0.0,0.0,0.0,0.0
160.0,3.04075203760188,0.00907399849613033,0.999958830426455,52.103737184541764,0.0,0.0,0.0,0.0,53.034293419781044,0.0,0.0,0.0,0.0
160.0,3.04100205010251,0.00907400264570267,0.999958830388801,52.10373717779212,0.0,0.0,0.0,0.0,53.03429341357101,0.0,0.0,0.0,0.0
160.0,3.04125206260313,0.009074006795613062,0.9999588303511441,52.10373717104198,0.0,0.0,0.0,0.0,53.03429340736048,0.0,0.0,0.0,0.0
160.0,3.04150207510376,0.00907401094586149,0.9999588303134839,52.103737164291296,0.0,0.0,0.0,0.0,53.03429340114945,0.0,0.0,0.0,0.0
160.0,3.04175208760438,0.00907401509644797,0.999958830275821,52.103737157540095,0.0,0.0,0.0,0.0,53.034293394937905,0.0,0.0,0.0,0.0
160.0,3.04200210010501,0.00907401924737249,0.999958830238155,52.10373715078839,0.0,0.0,0.0,0.0,53.034293388725864,0.0,0.0,0.0,0.0
160.0,3.04225211260563,0.009074023398635053,0.999958830200486,52.10373714403613,0.0,0.0,0.0,0.0,53.03429338251331,0.0,0.0,0.0,0.0
160.0,3.04250212510626,0.00907402755023566,0.999958830162814,52.10373713728338,0.0,0.0,0.0,0.0,53.03429337630025,0.0,0.0,0.0,0.0
160.0,3.04275213760688,0.00907403170217431,0.999958830125138,52.10373713053011,0.0,0.0,0.0,0.0,53.034293370086694,0.0,0.0,0.0,0.0
160.0,3.04300215010751,0.00907403585445101,0.99995883008746,52.103737123776305,0.0,0.0,0.0,0.0,53.03429336387262,0.0,0.0,0.0,0.0
160.0,3.04325216260813,0.00907404000706576,0.999958830049779,52.10373711702198,0.0,0.0,0.0,0.0,53.03429335765806,0.0,0.0,0.0,0.0
160.0,3.04350217510876,0.00907404416001855,0.999958830012094,52.10373711026713,0.0,0.0,0.0,0.0,53.034293351443,0.0,0.0,0.0,0.0
160.0,3.04375218760938,0.00907404831330939,0.999958829974407,52.10373710351178,0.0,0.0,0.0,0.0,53.03429334522741,0.0,0.0,0.0,0.0
160.0,3.04400220011001,0.00907405246693828,0.999958829936716,52.1037370967559,0.0,0.0,0.0,0.0,53.03429333901133,0.0,0.0,0.0,0.0
160.0,3.04425221261063,0.0090740566209052,0.999958829899022,52.10373708999949,0.0,0.0,0.0,0.0,53.034293332794746,0.0,0.0,0.0,0.0
