ground_width_um,frequency_ghz,abs_St_o1_o1,abs_St_o2_o2,abs_St_o2_o1,abs_St_o1_o2,Re(Zpi_o1),Im(Zpi_o1),Re(Zpi_o2),Im(Zpi_o2),Re(Zpv_o1),Im(Zpv_o1),Re(Zpv_o2),Im(Zpv_o2),Re(Gamma_o1),Im(Gamma_o1),beta_o1,Re(Gamma_o2),Im(Gamma_o2),beta_o2
160.0,6.97644882244112,0.0091799917629568,0.0091799917631124,0.999957862987444,0.999957862987444,52.1035615805448,0.0,53.03413220368605,0.0,47.86274836661519,0.0,47.00355550728774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.97669883494175,0.0091800009995963,0.0091800009997595,0.999957862902652,0.999957862902652,52.103561565064425,0.0,53.03413218944496,0.0,47.86274829341525,0.0,47.00355538051433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.97694884744237,0.0091800102365419,0.0091800102367128,0.999957862817856,0.999957862817856,52.10356154958349,0.0,53.034132175203375,0.0,47.86274822021273,0.0,47.00355525373649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.977198859943,0.0091800194737938,0.0091800194739723,0.999957862733058,0.999957862733058,52.10356153410199,0.0,53.03413216096128,0.0,47.86274814700764,0.0,47.00355512695421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.97744887244362,0.0091800287113519,0.009180028711538,0.999957862648257,0.999957862648257,52.1035615186199,0.0,53.03413214671868,0.0,47.86274807379998,0.0,47.00355500016751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.977698884944249,0.0091800379492162,0.0091800379494099,0.9999578625634532,0.9999578625634532,52.10356150313724,0.0,53.034132132475584,0.0,47.86274800058975,0.0,47.00355487337639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.97794889744487,0.0091800471873867,0.009180047187588,0.9999578624786462,0.9999578624786462,52.10356148765403,0.0,53.03413211823198,0.0,47.862747927376944,0.0,47.00355474658084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.9781989099455,0.0091800564258633,0.0091800564260723,0.999957862393836,0.999957862393836,52.10356147217024,0.0,53.034132103987865,0.0,47.862747854161576,0.0,47.00355461978086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.97844892244612,0.0091800656646462,0.0091800656648627,0.999957862309024,0.999957862309024,52.10356145668587,0.0,53.03413208974326,0.0,47.86274778094364,0.0,47.00355449297645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.97869893494675,0.0091800749037352,0.0091800749039594,0.999957862224208,0.999957862224208,52.10356144120093,0.0,53.03413207549814,0.0,47.86274770772314,0.0,47.00355436616762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.97894894744737,0.0091800841431305,0.0091800841433622,0.99995786213939,0.999957862139389,52.10356142571543,0.0,53.034132061252514,0.0,47.86274763450005,0.0,47.003554239354365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.979198959948001,0.0091800933828319,0.0091800933830712,0.999957862054568,0.999957862054568,52.10356141022936,0.0,53.0341320470064,0.0,47.86274756127441,0.0,47.00355411253668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.97944897244862,0.0091801026228395,0.0091801026230864,0.999957861969744,0.999957861969744,52.10356139474271,0.0,53.03413203275975,0.0,47.8627474880462,0.0,47.00355398571457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.97969898494925,0.0091801118631532,0.0091801118634078,0.9999578618849168,0.9999578618849168,52.103561379255495,0.0,53.034132018512615,0.0,47.86274741481541,0.0,47.00355385888804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
