ground_width_um,frequency_ghz,S11_abs,S21_abs,Re(PortZo_o1),Im(PortZo_o1),Re(Gamma_o1),Im(Gamma_o1),beta_o1,Re(PortZo_o2),Im(PortZo_o2),Re(Gamma_o2),Im(Gamma_o2),beta_o2
20.0,3.01025051252563,0.00189843833631844,0.999998197960006,51.03967614350628,0.0,0.0,0.0,0.0,51.46639142455026,0.0,0.0,0.0,0.0
20.0,3.01050052502625,0.0018984852264698,0.999998197870983,51.03966277899502,0.0,0.0,0.0,0.0,51.46639137051123,0.0,0.0,0.0,0.0
20.0,3.01075053752688,0.00189853211932594,0.999998197781952,51.03964861783541,0.0,0.0,0.0,0.0,51.466391316468155,0.0,0.0,0.0,0.0
20.0,3.0110005500275,0.00189857901488663,0.999998197692914,51.03963358600342,0.0,0.0,0.0,0.0,51.466391262421006,0.0,0.0,0.0,0.0
20.0,3.01125056252813,0.00189862591315167,0.999998197603869,51.03961760001074,0.0,0.0,0.0,0.0,51.466391208369814,0.0,0.0,0.0,0.0
20.0,3.01150057502875,0.00189867281412085,0.999998197514816,51.039600565342326,0.0,0.0,0.0,0.0,51.466391154314536,0.0,0.0,0.0,0.0
20.0,3.01175058752938,0.00189871971779397,0.999998197425756,51.039582374573754,0.0,0.0,0.0,0.0,51.466391100255215,0.0,0.0,0.0,0.0
20.0,3.01200060003,0.0018987666241708197,0.9999981973366889,51.03956290508926,0.0,0.0,0.0,0.0,51.46639104619183,0.0,0.0,0.0,0.0
20.0,3.01225061253063,0.00189881353325119,0.999998197247614,51.03954201629804,0.0,0.0,0.0,0.0,51.46639099212437,0.0,0.0,0.0,0.0
20.0,3.01250062503125,0.00189886044503486,0.999998197158533,51.039519546214976,0.0,0.0,0.0,0.0,51.46639093805286,0.0,0.0,0.0,0.0
20.0,3.01275063753188,0.00189890735952164,0.9999981970694432,51.03949530723021,0.0,0.0,0.0,0.0,51.4663908839773,0.0,0.0,0.0,0.0
20.0,3.0130006500325,0.00189895427671131,0.999998196980347,51.039469080833456,0.0,0.0,0.0,0.0,51.46639082989767,0.0,0.0,0.0,0.0
20.0,3.01325066253313,0.00189900119660367,0.999998196891243,51.0394406109789,0.0,0.0,0.0,0.0,51.46639077581398,0.0,0.0,0.0,0.0
20.0,3.01350067503375,0.0018990481191985,0.999998196802132,51.0394095956638,0.0,0.0,0.0,0.0,51.46639072172622,0.0,0.0,0.0,0.0
20.0,3.01375068753438,0.00189909504449561,0.999998196713013,51.039375676133226,0.0,0.0,0.0,0.0,51.46639066763441,0.0,0.0,0.0,0.0
20.0,3.014000700035,0.0018991419724947703,0.999998196623887,51.039338422891845,0.0,0.0,0.0,0.0,51.466390613538536,0.0,0.0,0.0,0.0
20.0,3.01425071253563,0.00189918890319579,0.999998196534754,51.0392973173638,0.0,0.0,0.0,0.0,51.466390559438615,0.0,0.0,0.0,0.0
20.0,3.01450072503625,0.00189923583659846,0.9999981964456139,51.0392517275348,0.0,0.0,0.0,0.0,51.466390505334616,0.0,0.0,0.0,0.0
20.0,3.01475073753688,0.00189928277270256,0.9999981963564661,51.0392008751393,0.0,0.0,0.0,0.0,51.46639045122657,0.0,0.0,0.0,0.0
20.0,3.0150007500375,0.0018993297115079,0.99999819626731,51.03914379075884,0.0,0.0,0.0,0.0,51.46639039711446,0.0,0.0,0.0,0.0
20.0,3.01525076253813,0.00189937665301425,0.999998196178148,51.039079251295426,0.0,0.0,0.0,0.0,51.466390342998295,0.0,0.0,0.0,0.0
20.0,3.01550077503875,0.00189942359722142,0.9999981960889779,51.03900569118359,0.0,0.0,0.0,0.0,51.466390288878074,0.0,0.0,0.0,0.0
20.0,3.01575078753938,0.00189947054412919,0.999998195999801,51.038921073504916,0.0,0.0,0.0,0.0,51.46639023475379,0.0,0.0,0.0,0.0
20.0,3.01600080004,0.0018995174937373601,0.9999981959106159,51.03882269815833,0.0,0.0,0.0,0.0,51.466390180625446,0.0,0.0,0.0,0.0
20.0,3.01625081254063,0.0018995644460457202,0.999998195821424,51.03870690804497,0.0,0.0,0.0,0.0,51.466390126493046,0.0,0.0,0.0,0.0
20.0,3.01650082504125,0.00189961140105407,0.999998195732225,51.03856862386114,0.0,0.0,0.0,0.0,51.466390072356596,0.0,0.0,0.0,0.0
20.0,3.0167508375418803,0.00189965835876218,0.999998195643019,51.03840057829569,0.0,0.0,0.0,0.0,51.46639001821608,0.0,0.0,0.0,0.0
20.0,3.0170008500425,0.00189970531916986,0.9999981955538051,51.038191995681004,0.0,0.0,0.0,0.0,51.4663899640715,0.0,0.0,0.0,0.0
20.0,3.01725086254313,0.0018997522822769002,0.999998195464584,51.03792618429777,0.0,0.0,0.0,0.0,51.466389909922874,0.0,0.0,0.0,0.0
20.0,3.01750087504375,0.00189979924808309,0.999998195375355,51.03757583042589,0.0,0.0,0.0,0.0,51.46638985577018,0.0,0.0,0.0,0.0
20.0,3.01775088754438,0.00189984621658822,0.999998195286119,51.037092950508665,0.0,0.0,0.0,0.0,51.46638980161343,0.0,0.0,0.0,0.0
20.0,3.018000900045,0.00189989318779208,0.9999981951968762,51.036384776351305,0.0,0.0,0.0,0.0,51.46638974745264,0.0,0.0,0.0,0.0
20.0,3.01825091254563,0.00189994016169447,0.999998195107626,51.03524560461407,0.0,0.0,0.0,0.0,51.46638969328776,0.0,0.0,0.0,0.0
20.0,3.01850092504625,0.00189998713829517,0.9999981950183678,51.03310975133496,0.0,0.0,0.0,0.0,51.46638963911886,0.0,0.0,0.0,0.0
20.0,3.01875093754688,0.0019000341175939902,0.9999981949291031,51.027651628802026,0.0,0.0,0.0,0.0,51.46638958494588,0.0,0.0,0.0,0.0
20.0,3.0190009500475004,0.00190008109959071,0.9999981948398301,50.98398757103323,0.0,0.0,0.0,0.0,51.46638953076885,0.0,0.0,0.0,0.0
20.0,3.01925096254813,0.00190012808428512,0.999998194750551,51.062582811846035,0.0,0.0,0.0,0.0,51.46638947658777,0.0,0.0,0.0,0.0
20.0,3.01950097504875,0.00190017507167701,0.999998194661263,51.04948340563584,0.0,0.0,0.0,0.0,51.46638942240263,0.0,0.0,0.0,0.0
20.0,3.01975098754938,0.00190022206176619,0.9999981945719689,51.046036120358764,0.0,0.0,0.0,0.0,51.46638936821343,0.0,0.0,0.0,0.0
20.0,3.02000100005,0.0019002690545524398,0.999998194482667,51.044445009011795,0.0,0.0,0.0,0.0,51.46638931402018,0.0,0.0,0.0,0.0
20.0,3.02025101255063,0.00190031605003554,0.9999981943933579,51.043528869626854,0.0,0.0,0.0,0.0,51.466389259822876,0.0,0.0,0.0,0.0
20.0,3.02050102505125,0.00190036304821531,0.999998194304041,51.04293334182831,0.0,0.0,0.0,0.0,51.46638920562151,0.0,0.0,0.0,0.0
20.0,3.02075103755188,0.00190041004909152,0.999998194214718,51.04251517359559,0.0,0.0,0.0,0.0,51.46638915141608,0.0,0.0,0.0,0.0
20.0,3.0210010500525,0.00190045705266397,0.999998194125387,51.04220539174777,0.0,0.0,0.0,0.0,51.46638909720662,0.0,0.0,0.0,0.0
20.0,3.02125106255313,0.00190050405893245,0.999998194036048,51.04196668293004,0.0,0.0,0.0,0.0,51.466389042993086,0.0,0.0,0.0,0.0
20.0,3.02150107505375,0.00190055106789675,0.999998193946702,51.04177709811236,0.0,0.0,0.0,0.0,51.4663889887755,0.0,0.0,0.0,0.0
20.0,3.02175108755438,0.00190059807955667,0.999998193857349,51.0416228825705,0.0,0.0,0.0,0.0,51.466388934553876,0.0,0.0,0.0,0.0
20.0,3.022001100055,0.0019006450939119898,0.999998193767989,51.041494978315725,0.0,0.0,0.0,0.0,51.466388880328175,0.0,0.0,0.0,0.0
20.0,3.02225111255563,0.00190069211096252,0.999998193678621,51.041387177064145,0.0,0.0,0.0,0.0,51.46638882609843,0.0,0.0,0.0,0.0
20.0,3.02250112505625,0.00190073913070804,0.9999981935892459,51.041295081281405,0.0,0.0,0.0,0.0,51.46638877186464,0.0,0.0,0.0,0.0
20.0,3.02275113755688,0.00190078615314834,0.999998193499864,51.04121548887952,0.0,0.0,0.0,0.0,51.46638871762678,0.0,0.0,0.0,0.0
20.0,3.0230011500575,0.00190083317828322,0.9999981934104729,51.04114601284757,0.0,0.0,0.0,0.0,51.466388663384876,0.0,0.0,0.0,0.0
20.0,3.02325116255813,0.00190088020611247,0.999998193321077,51.041084837425096,0.0,0.0,0.0,0.0,51.46638860913891,0.0,0.0,0.0,0.0
20.0,3.02350117505875,0.0019009272366358697,0.9999981932316719,51.04103055686217,0.0,0.0,0.0,0.0,51.466388554888894,0.0,0.0,0.0,0.0
20.0,3.02375118755938,0.00190097426985324,0.99999819314226,51.04098206587444,0.0,0.0,0.0,0.0,51.46638850063484,0.0,0.0,0.0,0.0
20.0,3.02400120006,0.00190102130576434,0.9999981930528421,51.040938483438225,0.0,0.0,0.0,0.0,51.46638844637671,0.0,0.0,0.0,0.0
20.0,3.02425121256063,0.0019010683443689898,0.999998192963415,51.040899098658564,0.0,0.0,0.0,0.0,51.46638839211454,0.0,0.0,0.0,0.0
20.0,3.0245012250612495,0.00190111538566696,0.999998192873981,51.040863331594785,0.0,0.0,0.0,0.0,51.46638833784832,0.0,0.0,0.0,0.0
20.0,3.02475123756188,0.00190116242965806,0.9999981927845402,51.040830704434214,0.0,0.0,0.0,0.0,51.46638828357805,0.0,0.0,0.0,0.0
20.0,3.0250012500625,0.0019012094763420698,0.9999981926950919,51.04080081995903,0.0,0.0,0.0,0.0,51.4663882293037,0.0,0.0,0.0,0.0
20.0,3.02525126256313,0.00190125652571879,0.999998192605636,51.04077334524104,0.0,0.0,0.0,0.0,51.46638817502532,0.0,0.0,0.0,0.0
20.0,3.02550127506375,0.0019013035777880002,0.999998192516173,51.04074799914089,0.0,0.0,0.0,0.0,51.46638812074289,0.0,0.0,0.0,0.0
20.0,3.0257512875643804,0.00190135063254951,0.999998192426703,51.04072454261491,0.0,0.0,0.0,0.0,51.46638806645642,0.0,0.0,0.0,0.0
20.0,3.026001300065,0.00190139769000311,0.9999981923372251,51.040702771120635,0.0,0.0,0.0,0.0,51.46638801216588,0.0,0.0,0.0,0.0
20.0,3.02625131256563,0.00190144475014857,0.99999819224774,51.04068250860906,0.0,0.0,0.0,0.0,51.4663879578713,0.0,0.0,0.0,0.0
20.0,3.02650132506625,0.0019014918129857102,0.999998192158248,51.04066360273006,0.0,0.0,0.0,0.0,51.46638790357264,0.0,0.0,0.0,0.0
20.0,3.02675133756688,0.00190153887851431,0.999998192068748,51.04064592097451,0.0,0.0,0.0,0.0,51.46638784926996,0.0,0.0,0.0,0.0
20.0,3.0270013500675,0.0019015859467341597,0.9999981919792411,51.040629347546115,0.0,0.0,0.0,0.0,51.46638779496322,0.0,0.0,0.0,0.0
20.0,3.02725136256813,0.0019016330176450597,0.999998191889726,51.04061378080708,0.0,0.0,0.0,0.0,51.46638774065243,0.0,0.0,0.0,0.0
20.0,3.02750137506875,0.00190168009124679,0.999998191800205,51.04059913117835,0.0,0.0,0.0,0.0,51.466387686337576,0.0,0.0,0.0,0.0
20.0,3.02775138756938,0.00190172716753916,0.999998191710676,51.04058531940267,0.0,0.0,0.0,0.0,51.46638763201869,0.0,0.0,0.0,0.0
20.0,3.02800140007,0.00190177424652194,0.9999981916211389,51.04057227509971,0.0,0.0,0.0,0.0,51.46638757769574,0.0,0.0,0.0,0.0
20.0,3.02825141257063,0.00190182132819495,0.999998191531596,51.04055993555697,0.0,0.0,0.0,0.0,51.46638752336875,0.0,0.0,0.0,0.0
20.0,3.02850142507125,0.00190186841255796,0.999998191442045,51.04054824471327,0.0,0.0,0.0,0.0,51.46638746903771,0.0,0.0,0.0,0.0
20.0,3.02875143757188,0.00190191549961077,0.999998191352487,51.04053715229973,0.0,0.0,0.0,0.0,51.46638741470263,0.0,0.0,0.0,0.0
20.0,3.0290014500725,0.00190196258935317,0.9999981912629209,51.04052661311055,0.0,0.0,0.0,0.0,51.466387360363484,0.0,0.0,0.0,0.0
20.0,3.02925146257313,0.00190200968178496,0.9999981911733479,51.04051658638119,0.0,0.0,0.0,0.0,51.46638730602029,0.0,0.0,0.0,0.0
20.0,3.02950147507375,0.00190205677690592,0.999998191083768,51.040507035256034,0.0,0.0,0.0,0.0,51.46638725167304,0.0,0.0,0.0,0.0
20.0,3.02975148757438,0.00190210387471585,0.99999819099418,51.04049792633083,0.0,0.0,0.0,0.0,51.46638719732176,0.0,0.0,0.0,0.0
20.0,3.030001500075,0.0019021509752145502,0.9999981909045851,51.040489229257915,0.0,0.0,0.0,0.0,51.46638714296642,0.0,0.0,0.0,0.0
20.0,3.03025151257563,0.0019021980784018,0.9999981908149829,51.04048091640445,0.0,0.0,0.0,0.0,51.46638708860702,0.0,0.0,0.0,0.0
20.0,3.03050152507625,0.0019022451842774,0.999998190725373,51.04047296255547,0.0,0.0,0.0,0.0,51.466387034243596,0.0,0.0,0.0,0.0
20.0,3.03075153757688,0.0019022922928411403,0.999998190635756,51.04046534465506,0.0,0.0,0.0,0.0,51.46638697987611,0.0,0.0,0.0,0.0
20.0,3.0310015500775,0.00190233940409281,0.999998190546131,51.04045804158018,0.0,0.0,0.0,0.0,51.46638692550458,0.0,0.0,0.0,0.0
20.0,3.0312515625781296,0.0019023865180322,0.9999981904565001,51.040451033942205,0.0,0.0,0.0,0.0,51.46638687112901,0.0,0.0,0.0,0.0
