ground_width_um,frequency_ghz,S11_abs,S21_abs,Re(PortZo_o1),Im(PortZo_o1),Re(Gamma_o1),Im(Gamma_o1),beta_o1,Re(PortZo_o2),Im(PortZo_o2),Re(Gamma_o2),Im(Gamma_o2),beta_o2
40.0,3.01450072503625,0.0163313049487116,0.9998666353526031,53.16142380459098,0.0,0.0,0.0,0.0,51.63039285403549,0.0,0.0,0.0,0.0
40.0,3.01475073753688,0.0163312969152074,0.999866635483822,53.16142373355166,0.0,0.0,0.0,0.0,51.630392811066415,0.0,0.0,0.0,0.0
40.0,3.0150007500375,0.0163312888810384,0.999866635615052,53.16142366250563,0.0,0.0,0.0,0.0,51.63039276809383,0.0,0.0,0.0,0.0
40.0,3.01525076253813,0.0163312808462046,0.999866635746293,53.16142359145286,0.0,0.0,0.0,0.0,51.63039272511772,0.0,0.0,0.0,0.0
40.0,3.01550077503875,0.0163312728107061,0.9998666358775449,53.16142352039338,0.0,0.0,0.0,0.0,51.6303926821381,0.0,0.0,0.0,0.0
40.0,3.01575078753938,0.0163312647745428,0.9998666360088071,53.161423449327195,0.0,0.0,0.0,0.0,51.63039263915498,0.0,0.0,0.0,0.0
40.0,3.01600080004,0.0163312567377148,0.99986663614008,53.16142337825428,0.0,0.0,0.0,0.0,51.63039259616833,0.0,0.0,0.0,0.0
40.0,3.01625081254063,0.0163312487002219,0.9998666362713651,53.16142330717464,0.0,0.0,0.0,0.0,51.630392553178176,0.0,0.0,0.0,0.0
40.0,3.01650082504125,0.016331240662064296,0.999866636402659,53.16142323608827,0.0,0.0,0.0,0.0,51.630392510184485,0.0,0.0,0.0,0.0
40.0,3.0167508375418803,0.0163312326232419,0.999866636533965,53.16142316499518,0.0,0.0,0.0,0.0,51.63039246718729,0.0,0.0,0.0,0.0
40.0,3.0170008500425,0.0163312245837548,0.999866636665282,53.161423093895365,0.0,0.0,0.0,0.0,51.63039242418659,0.0,0.0,0.0,0.0
40.0,3.01725086254313,0.0163312165436029,0.999866636796609,53.161423022788824,0.0,0.0,0.0,0.0,51.63039238118237,0.0,0.0,0.0,0.0
40.0,3.01750087504375,0.0163312085027862,0.999866636927947,53.16142295167554,0.0,0.0,0.0,0.0,51.63039233817464,0.0,0.0,0.0,0.0
40.0,3.01775088754438,0.0163312004613048,0.9998666370592959,53.161422880555534,0.0,0.0,0.0,0.0,51.630392295163375,0.0,0.0,0.0,0.0
40.0,3.018000900045,0.0163311924191585,0.999866637190655,53.16142280942879,0.0,0.0,0.0,0.0,51.63039225214862,0.0,0.0,0.0,0.0
40.0,3.01825091254563,0.0163311843763475,0.999866637322026,53.161422738295315,0.0,0.0,0.0,0.0,51.630392209130335,0.0,0.0,0.0,0.0
40.0,3.01850092504625,0.0163311763328718,0.999866637453407,53.16142266715511,0.0,0.0,0.0,0.0,51.63039216610853,0.0,0.0,0.0,0.0
40.0,3.01875093754688,0.0163311682887313,0.9998666375847989,53.16142259600816,0.0,0.0,0.0,0.0,51.630392123083226,0.0,0.0,0.0,0.0
40.0,3.0190009500475004,0.016331160243926,0.999866637716202,53.161422524854466,0.0,0.0,0.0,0.0,51.6303920800544,0.0,0.0,0.0,0.0
40.0,3.01925096254813,0.016331152198455903,0.999866637847615,53.161422453694044,0.0,0.0,0.0,0.0,51.630392037022055,0.0,0.0,0.0,0.0
40.0,3.01950097504875,0.0163311441523211,0.99986663797904,53.16142238252688,0.0,0.0,0.0,0.0,51.6303919939862,0.0,0.0,0.0,0.0
40.0,3.01975098754938,0.0163311361055215,0.999866638110475,53.161422311352965,0.0,0.0,0.0,0.0,51.63039195094683,0.0,0.0,0.0,0.0
40.0,3.02000100005,0.0163311280580572,0.999866638241921,53.16142224017231,0.0,0.0,0.0,0.0,51.63039190790395,0.0,0.0,0.0,0.0
40.0,3.02025101255063,0.016331120009928098,0.9998666383733779,53.161422168984906,0.0,0.0,0.0,0.0,51.63039186485755,0.0,0.0,0.0,0.0
40.0,3.02050102505125,0.0163311119611342,0.9998666385048451,53.161422097790755,0.0,0.0,0.0,0.0,51.63039182180764,0.0,0.0,0.0,0.0
40.0,3.02075103755188,0.0163311039116755,0.999866638636324,53.16142202658987,0.0,0.0,0.0,0.0,51.630391778754216,0.0,0.0,0.0,0.0
40.0,3.0210010500525,0.0163310958615521,0.999866638767813,53.161421955382224,0.0,0.0,0.0,0.0,51.630391735697266,0.0,0.0,0.0,0.0
40.0,3.02125106255313,0.016331087810764,0.999866638899312,53.16142188416782,0.0,0.0,0.0,0.0,51.63039169263681,0.0,0.0,0.0,0.0
40.0,3.02150107505375,0.016331079759311,0.9998666390308231,53.16142181294667,0.0,0.0,0.0,0.0,51.630391649572836,0.0,0.0,0.0,0.0
40.0,3.02175108755438,0.016331071707193303,0.999866639162345,53.161421741718776,0.0,0.0,0.0,0.0,51.630391606505356,0.0,0.0,0.0,0.0
40.0,3.022001100055,0.0163310636544109,0.999866639293877,53.161421670484124,0.0,0.0,0.0,0.0,51.63039156343435,0.0,0.0,0.0,0.0
40.0,3.02225111255563,0.0163310556009636,0.99986663942542,53.1614215992427,0.0,0.0,0.0,0.0,51.63039152035983,0.0,0.0,0.0,0.0
40.0,3.02250112505625,0.0163310475468516,0.9998666395569739,53.161421527994534,0.0,0.0,0.0,0.0,51.6303914772818,0.0,0.0,0.0,0.0
40.0,3.02275113755688,0.0163310394920749,0.999866639688539,53.161421456739596,0.0,0.0,0.0,0.0,51.63039143420026,0.0,0.0,0.0,0.0
40.0,3.0230011500575,0.0163310314366334,0.999866639820114,53.1614213854779,0.0,0.0,0.0,0.0,51.630391391115204,0.0,0.0,0.0,0.0
40.0,3.02325116255813,0.0163310233805271,0.9998666399517,53.16142131420945,0.0,0.0,0.0,0.0,51.63039134802664,0.0,0.0,0.0,0.0
40.0,3.02350117505875,0.0163310153237561,0.9998666400832971,53.161421242934225,0.0,0.0,0.0,0.0,51.63039130493454,0.0,0.0,0.0,0.0
40.0,3.02375118755938,0.0163310072663203,0.999866640214905,53.161421171652236,0.0,0.0,0.0,0.0,51.63039126183894,0.0,0.0,0.0,0.0
40.0,3.02400120006,0.0163309992082198,0.999866640346524,53.16142110036349,0.0,0.0,0.0,0.0,51.630391218739824,0.0,0.0,0.0,0.0
40.0,3.02425121256063,0.016330991149454497,0.999866640478153,53.16142102906797,0.0,0.0,0.0,0.0,51.63039117563719,0.0,0.0,0.0,0.0
40.0,3.0245012250612495,0.016330983090024405,0.999866640609793,53.16142095776569,0.0,0.0,0.0,0.0,51.63039113253104,0.0,0.0,0.0,0.0
40.0,3.02475123756188,0.0163309750299296,0.9998666407414442,53.161420886456625,0.0,0.0,0.0,0.0,51.63039108942138,0.0,0.0,0.0,0.0
40.0,3.0250012500625,0.01633096696917,0.9998666408731058,53.161420815140794,0.0,0.0,0.0,0.0,51.63039104630821,0.0,0.0,0.0,0.0
40.0,3.02525126256313,0.0163309589077457,0.999866641004779,53.16142074381818,0.0,0.0,0.0,0.0,51.63039100319152,0.0,0.0,0.0,0.0
40.0,3.02550127506375,0.0163309508456566,0.999866641136462,53.16142067248879,0.0,0.0,0.0,0.0,51.63039096007132,0.0,0.0,0.0,0.0
40.0,3.0257512875643804,0.0163309427829027,0.999866641268156,53.16142060115263,0.0,0.0,0.0,0.0,51.63039091694759,0.0,0.0,0.0,0.0
40.0,3.026001300065,0.016330934719484103,0.9998666413998609,53.16142052980969,0.0,0.0,0.0,0.0,51.63039087382037,0.0,0.0,0.0,0.0
40.0,3.02625131256563,0.016330926655400698,0.999866641531577,53.16142045845997,0.0,0.0,0.0,0.0,51.63039083068962,0.0,0.0,0.0,0.0
40.0,3.02650132506625,0.0163309185906526,0.9998666416633041,53.161420387103476,0.0,0.0,0.0,0.0,51.63039078755535,0.0,0.0,0.0,0.0
40.0,3.02675133756688,0.0163309105252397,0.999866641795041,53.16142031574018,0.0,0.0,0.0,0.0,51.630390744417575,0.0,0.0,0.0,0.0
40.0,3.0270013500675,0.0163309024591621,0.999866641926789,53.16142024437013,0.0,0.0,0.0,0.0,51.63039070127628,0.0,0.0,0.0,0.0
40.0,3.02725136256813,0.0163308943924197,0.9998666420585479,53.16142017299327,0.0,0.0,0.0,0.0,51.63039065813149,0.0,0.0,0.0,0.0
40.0,3.02750137506875,0.0163308863250126,0.999866642190318,53.16142010160962,0.0,0.0,0.0,0.0,51.630390614983156,0.0,0.0,0.0,0.0
40.0,3.02775138756938,0.0163308782569407,0.999866642322098,53.1614200302192,0.0,0.0,0.0,0.0,51.63039057183133,0.0,0.0,0.0,0.0
40.0,3.02800140007,0.0163308701882041,0.9998666424538891,53.16141995882197,0.0,0.0,0.0,0.0,51.63039052867598,0.0,0.0,0.0,0.0
40.0,3.02825141257063,0.0163308621188027,0.999866642585692,53.16141988741796,0.0,0.0,0.0,0.0,51.63039048551712,0.0,0.0,0.0,0.0
40.0,3.02850142507125,0.0163308540487365,0.999866642717504,53.16141981600716,0.0,0.0,0.0,0.0,51.630390442354745,0.0,0.0,0.0,0.0
40.0,3.02875143757188,0.0163308459780056,0.999866642849328,53.16141974458956,0.0,0.0,0.0,0.0,51.630390399188855,0.0,0.0,0.0,0.0
40.0,3.0290014500725,0.0163308379066099,0.999866642981162,53.161419673165156,0.0,0.0,0.0,0.0,51.630390356019454,0.0,0.0,0.0,0.0
40.0,3.02925146257313,0.0163308298345495,0.9998666431130081,53.16141960173396,0.0,0.0,0.0,0.0,51.63039031284653,0.0,0.0,0.0,0.0
40.0,3.02950147507375,0.0163308217618244,0.999866643244864,53.16141953029596,0.0,0.0,0.0,0.0,51.6303902696701,0.0,0.0,0.0,0.0
40.0,3.02975148757438,0.0163308136884345,0.999866643376731,53.161419458851164,0.0,0.0,0.0,0.0,51.63039022649014,0.0,0.0,0.0,0.0
40.0,3.030001500075,0.0163308056143798,0.999866643508608,53.161419387399576,0.0,0.0,0.0,0.0,51.63039018330669,0.0,0.0,0.0,0.0
40.0,3.03025151257563,0.016330797539660397,0.9998666436404969,53.161419315941174,0.0,0.0,0.0,0.0,51.63039014011971,0.0,0.0,0.0,0.0
40.0,3.03050152507625,0.0163307894642762,0.999866643772396,53.16141924447596,0.0,0.0,0.0,0.0,51.630390096929226,0.0,0.0,0.0,0.0
40.0,3.03075153757688,0.0163307813882273,0.999866643904306,53.16141917300396,0.0,0.0,0.0,0.0,51.63039005373522,0.0,0.0,0.0,0.0
40.0,3.0310015500775,0.0163307733115137,0.999866644036227,53.161419101525134,0.0,0.0,0.0,0.0,51.630390010537695,0.0,0.0,0.0,0.0
40.0,3.0312515625781296,0.0163307652341352,0.999866644168158,53.16141903003949,0.0,0.0,0.0,0.0,51.63038996733667,0.0,0.0,0.0,0.0
40.0,3.03150157507875,0.016330757156092095,0.9998666443000999,53.16141895854706,0.0,0.0,0.0,0.0,51.630389924132125,0.0,0.0,0.0,0.0
40.0,3.03175158757938,0.0163307490773842,0.999866644432054,53.161418887047795,0.0,0.0,0.0,0.0,51.630389880924064,0.0,0.0,0.0,0.0
40.0,3.03200160008,0.016330740998011503,0.999866644564018,53.161418815541715,0.0,0.0,0.0,0.0,51.63038983771248,0.0,0.0,0.0,0.0
40.0,3.03225161258063,0.0163307329179741,0.9998666446959928,53.16141874402883,0.0,0.0,0.0,0.0,51.63038979449739,0.0,0.0,0.0,0.0
40.0,3.03250162508125,0.016330724837271996,0.999866644827978,53.16141867250913,0.0,0.0,0.0,0.0,51.63038975127879,0.0,0.0,0.0,0.0
40.0,3.03275163758188,0.0163307167559051,0.9998666449599739,53.1614186009826,0.0,0.0,0.0,0.0,51.630389708056676,0.0,0.0,0.0,0.0
40.0,3.0330016500825,0.0163307086738734,0.9998666450919811,53.16141852944926,0.0,0.0,0.0,0.0,51.63038966483104,0.0,0.0,0.0,0.0
40.0,3.03325166258313,0.0163307005911771,0.999866645223999,53.16141845790909,0.0,0.0,0.0,0.0,51.6303896216019,0.0,0.0,0.0,0.0
40.0,3.0335016750837505,0.0163306925078159,0.9998666453560281,53.161418386362094,0.0,0.0,0.0,0.0,51.63038957836924,0.0,0.0,0.0,0.0
40.0,3.03375168758438,0.0163306844237901,0.999866645488067,53.16141831480827,0.0,0.0,0.0,0.0,51.63038953513306,0.0,0.0,0.0,0.0
40.0,3.034001700085,0.0163306763390994,0.999866645620118,53.161418243247624,0.0,0.0,0.0,0.0,51.63038949189338,0.0,0.0,0.0,0.0
40.0,3.03425171258563,0.0163306682537441,0.9998666457521789,53.161418171680154,0.0,0.0,0.0,0.0,51.63038944865017,0.0,0.0,0.0,0.0
40.0,3.03450172508625,0.016330660167724,0.999866645884251,53.16141810010585,0.0,0.0,0.0,0.0,51.630389405403456,0.0,0.0,0.0,0.0
40.0,3.03475173758688,0.0163306520810391,0.999866646016333,53.16141802852471,0.0,0.0,0.0,0.0,51.63038936215323,0.0,0.0,0.0,0.0
40.0,3.0350017500875,0.0163306439936895,0.999866646148427,53.16141795693675,0.0,0.0,0.0,0.0,51.63038931889948,0.0,0.0,0.0,0.0
40.0,3.03525176258813,0.0163306359056752,0.999866646280531,53.16141788534195,0.0,0.0,0.0,0.0,51.630389275642216,0.0,0.0,0.0,0.0
40.0,3.03550177508875,0.0163306278169961,0.999866646412646,53.16141781374031,0.0,0.0,0.0,0.0,51.63038923238146,0.0,0.0,0.0,0.0
40.0,3.03575178758938,0.016330619727652304,0.999866646544772,53.161417742131825,0.0,0.0,0.0,0.0,51.630389189117174,0.0,0.0,0.0,0.0
40.0,3.03600180009,0.0163306116376437,0.9998666466769079,53.16141767051651,0.0,0.0,0.0,0.0,51.63038914584938,0.0,0.0,0.0,0.0
40.0,3.03625181259063,0.0163306035469704,0.9998666468090559,53.161417598894346,0.0,0.0,0.0,0.0,51.630389102578064,0.0,0.0,0.0,0.0
40.0,3.03650182509125,0.0163305954556323,0.999866646941214,53.16141752726533,0.0,0.0,0.0,0.0,51.630389059303226,0.0,0.0,0.0,0.0
40.0,3.03675183759188,0.0163305873636296,0.999866647073383,53.16141745562949,0.0,0.0,0.0,0.0,51.63038901602489,0.0,0.0,0.0,0.0
40.0,3.0370018500925,0.016330579270962,0.9998666472055628,53.161417383986795,0.0,0.0,0.0,0.0,51.63038897274305,0.0,0.0,0.0,0.0
40.0,3.03725186259313,0.0163305711776298,0.999866647337753,53.16141731233726,0.0,0.0,0.0,0.0,51.63038892945767,0.0,0.0,0.0,0.0
40.0,3.03750187509375,0.016330563083632798,0.999866647469954,53.161417240680876,0.0,0.0,0.0,0.0,51.63038888616879,0.0,0.0,0.0,0.0
40.0,3.03775188759438,0.016330554988971003,0.999866647602166,53.16141716901763,0.0,0.0,0.0,0.0,51.63038884287639,0.0,0.0,0.0,0.0
40.0,3.038001900095,0.0163305468936445,0.99986664773439,53.16141709734753,0.0,0.0,0.0,0.0,51.63038879958049,0.0,0.0,0.0,0.0
40.0,3.03825191259563,0.0163305387976533,0.999866647866623,53.16141702567059,0.0,0.0,0.0,0.0,51.63038875628105,0.0,0.0,0.0,0.0
40.0,3.03850192509625,0.0163305307009973,0.9998666479988682,53.16141695398679,0.0,0.0,0.0,0.0,51.630388712978124,0.0,0.0,0.0,0.0
40.0,3.03875193759688,0.0163305226036766,0.999866648131123,53.16141688229612,0.0,0.0,0.0,0.0,51.63038866967167,0.0,0.0,0.0,0.0
40.0,3.0390019500974996,0.0163305145056912,0.999866648263389,53.1614168105986,0.0,0.0,0.0,0.0,51.6303886263617,0.0,0.0,0.0,0.0
40.0,3.03925196259813,0.016330506407041,0.999866648395666,53.16141673889422,0.0,0.0,0.0,0.0,51.630388583048216,0.0,0.0,0.0,0.0
40.0,3.03950197509876,0.0163304983077261,0.9998666485279541,53.16141666718298,0.0,0.0,0.0,0.0,51.63038853973123,0.0,0.0,0.0,0.0
40.0,3.03975198759938,0.0163304902077465,0.999866648660252,53.16141659546487,0.0,0.0,0.0,0.0,51.63038849641072,0.0,0.0,0.0,0.0
40.0,3.04000200010001,0.0163304821071021,0.9998666487925609,53.1614165237399,0.0,0.0,0.0,0.0,51.630388453086695,0.0,0.0,0.0,0.0
40.0,3.0402520126006305,0.016330474005793,0.999866648924882,53.16141645200806,0.0,0.0,0.0,0.0,51.63038840975916,0.0,0.0,0.0,0.0
40.0,3.04050202510125,0.0163304659038191,0.999866649057212,53.16141638026936,0.0,0.0,0.0,0.0,51.63038836642813,0.0,0.0,0.0,0.0
40.0,3.04075203760188,0.0163304578011805,0.999866649189554,53.161416308523776,0.0,0.0,0.0,0.0,51.63038832309357,0.0,0.0,0.0,0.0
40.0,3.04100205010251,0.0163304496978772,0.999866649321906,53.161416236771316,0.0,0.0,0.0,0.0,51.63038827975549,0.0,0.0,0.0,0.0
40.0,3.04125206260313,0.016330441593909104,0.9998666494542688,53.161416165012,0.0,0.0,0.0,0.0,51.63038823641391,0.0,0.0,0.0,0.0
40.0,3.04150207510376,0.0163304334892764,0.999866649586643,53.1614160932458,0.0,0.0,0.0,0.0,51.6303881930688,0.0,0.0,0.0,0.0
40.0,3.04175208760438,0.0163304253839788,0.999866649719028,53.16141602147273,0.0,0.0,0.0,0.0,51.63038814972018,0.0,0.0,0.0,0.0
40.0,3.04200210010501,0.0163304172780166,0.999866649851424,53.16141594969277,0.0,0.0,0.0,0.0,51.63038810636805,0.0,0.0,0.0,0.0
40.0,3.04225211260563,0.0163304091713896,0.99986664998383,53.161415877905924,0.0,0.0,0.0,0.0,51.63038806301241,0.0,0.0,0.0,0.0
40.0,3.04250212510626,0.0163304010640979,0.999866650116247,53.16141580611221,0.0,0.0,0.0,0.0,51.63038801965325,0.0,0.0,0.0,0.0
40.0,3.04275213760688,0.0163303929561414,0.999866650248675,53.16141573431161,0.0,0.0,0.0,0.0,51.63038797629058,0.0,0.0,0.0,0.0
40.0,3.04300215010751,0.0163303848475202,0.999866650381114,53.16141566250412,0.0,0.0,0.0,0.0,51.63038793292439,0.0,0.0,0.0,0.0
40.0,3.04325216260813,0.0163303767382343,0.999866650513563,53.16141559068974,0.0,0.0,0.0,0.0,51.6303878895547,0.0,0.0,0.0,0.0
40.0,3.04350217510876,0.0163303686282837,0.999866650646024,53.16141551886848,0.0,0.0,0.0,0.0,51.63038784618148,0.0,0.0,0.0,0.0
40.0,3.04375218760938,0.0163303605176683,0.9998666507784951,53.161415447040326,0.0,0.0,0.0,0.0,51.63038780280477,0.0,0.0,0.0,0.0
40.0,3.04400220011001,0.0163303524063882,0.999866650910977,53.16141537520528,0.0,0.0,0.0,0.0,51.630387759424536,0.0,0.0,0.0,0.0
40.0,3.04425221261063,0.0163303442944433,0.999866651043469,53.16141530336335,0.0,0.0,0.0,0.0,51.63038771604077,0.0,0.0,0.0,0.0
